id_contrato,id_alma,fecha_firma,valor_en_almas,clausulas,cumplido,demonio_firmante
6267,70,2003-11-13,413.0,Renovación automática,S,80
6268,8189,2004-04-18,301.0,Anexo 13,N,463
6269,3683,2004-02-08,280.0,Contrato eterno,N,242
6270,7849,1940-04-30,227.0,Contrato eterno,N,83
6271,3807,1958-05-17,99.0,Contrato eterno,S,314
6272,1227,1983-06-19,811.0,Cláusula 66A,S,47
6273,9154,1955-12-14,53.0,Contrato eterno,N,315
6274,9936,1928-10-26,470.0,Renovación automática,S,431
6275,9282,2005-05-03,70.0,Cesión de alma secundaria,N,53
6276,9820,2015-06-18,128.0,Anexo 13,N,241
6277,1359,2015-01-13,878.0,Renovación automática,N,35
6278,2825,2016-07-02,883.0,Renovación automática,S,221
6279,6681,1995-05-14,69.0,Renovación automática,N,347
6280,1725,1943-03-03,482.0,Anexo 13,N,333
6281,2666,2001-10-15,427.0,Renovación automática,N,358
6282,8236,1982-08-07,678.0,Contrato eterno,S,227
6283,7299,1950-03-07,569.0,Cláusula 66A,N,258
6284,10,1951-04-08,528.0,Renovación automática,N,491
6285,5685,1973-04-05,428.0,Cesión de alma secundaria,N,83
6286,8485,2009-03-26,64.0,Cláusula 66A,N,313
6287,7484,2018-12-29,516.0,Anexo 13,S,43
6288,4842,1965-01-07,791.0,Cesión de alma secundaria,S,323
6289,9345,1973-03-26,131.0,Contrato eterno,S,233
6290,4849,1952-11-08,300.0,Anexo 13,N,243
6291,6269,1946-09-14,763.0,Anexo 13,N,1
6292,3557,2020-02-27,718.0,Cláusula 66A,N,398
6293,7321,1955-11-14,272.0,Contrato eterno,N,123
6294,3579,2008-03-12,799.0,Contrato eterno,N,274
6295,4105,1992-10-26,287.0,Cesión de alma secundaria,N,19
6296,2282,1973-12-16,829.0,Contrato eterno,S,483
6297,1796,2001-04-17,269.0,Cesión de alma secundaria,N,437
6298,7987,1963-08-27,806.0,Anexo 13,S,285
6299,2512,2023-08-20,706.0,Cláusula 66A,S,181
6300,8356,1991-12-27,630.0,Cesión de alma secundaria,S,65
6301,2795,2012-04-24,363.0,Cesión de alma secundaria,S,183
6302,271,2021-04-23,27.0,Renovación automática,N,481
6303,5934,1995-12-08,259.0,Renovación automática,S,261
6304,7770,1987-07-07,727.0,Renovación automática,N,278
6305,8455,3000-13-40,92.0,Cláusula 66A,S,395
6306,9437,1997-01-12,408.0,Cláusula 66A,N,173
6307,6485,1974-05-28,431.0,Anexo 13,N,357
6308,5981,1945-03-15,409.0,Renovación automática,S,81
6309,2552,1975-05-22,648.0,Anexo 13,S,452
6310,9134,1974-10-04,798.0,Renovación automática,S,314
6311,7598,2000-11-24,878.0,Renovación automática,N,129
6312,1931,1992-12-26,762.0,Renovación automática,S,229
6313,1083,1975-07-22,800.0,Anexo 13,N,491
6314,9661,1980-03-26,610.0,Contrato eterno,S,35
6315,923,1933-08-10,756.0,Renovación automática,N,246
6316,6960,1963-04-06,937.0,Cláusula 66A,S,275
6317,118,1958-01-25,842.0,Contrato eterno,N,352
6318,8136,2002-11-20,401.0,Cláusula 66A,N,193
6319,7036,1991-03-02,685.0,Anexo 13,N,39
6320,9179,2008-09-18,451.0,Contrato eterno,N,364
6321,3665,1960-10-04,256.0,Anexo 13,N,2
6322,6420,2008-07-17,780.0,Contrato eterno,N,424
6323,7475,1951-07-10,659.0,Renovación automática,N,454
6324,7624,1989-01-13,180.0,Renovación automática,N,467
6325,9409,1975-04-04,321.0,Cesión de alma secundaria,N,490
6326,8017,1955-01-19,621.0,Anexo 13,S,133
6327,2585,1988-06-22,962.0,Anexo 13,S,250
6328,2388,1954-06-25,728.0,Cesión de alma secundaria,N,20
6329,1957,1973-10-18,448.0,Contrato eterno,S,487
6330,8453,1951-09-10,515.0,Renovación automática,S,379
6331,6858,1964-10-04,954.0,Cesión de alma secundaria,S,102
6332,7403,2019-11-09,237.0,Anexo 13,S,42
6333,2433,1961-12-02,462.0,Cesión de alma secundaria,N,126
6334,9213,1934-07-31,58.0,Anexo 13,N,385
6335,918,1931-12-18,267.0,Renovación automática,N,244
6336,1703,2024-12-14,941.0,Contrato eterno,N,36
6337,2703,2008-09-14,363.0,Contrato eterno,S,85
6338,108,2025-05-07,603.0,Cesión de alma secundaria,N,489
6339,828,1967-04-10,22.0,Contrato eterno,N,197
6340,7629,2022-09-27,667.0,Renovación automática,S,267
6341,5855,1981-02-22,114.0,Cláusula 66A,S,462
6342,8355,1992-09-26,270.0,Anexo 13,N,394
6343,8376,1999-10-27,553.0,Cláusula 66A,S,255
6344,5944,1988-05-11,226.0,Renovación automática,N,333
6345,279,1976-02-19,387.0,Contrato eterno,N,284
6346,5838,2017-04-26,275.0,Cesión de alma secundaria,S,392
6347,2423,1936-11-27,696.0,Cláusula 66A,N,246
6348,8290,1961-07-31,496.0,Cláusula 66A,S,39
6349,450,2004-07-06,524.0,Cláusula 66A,N,449
6350,653,1984-04-11,791.0,Cesión de alma secundaria,N,393
6351,7111,1971-03-15,277.0,Cláusula 66A,S,474
6352,910,3000-13-40,807.0,Cláusula 66A,N,276
6353,7751,1971-11-14,766.0,Cláusula 66A,S,188
6354,3476,1940-12-09,315.0,Renovación automática,S,50
6355,7340,2006-08-06,941.0,Cesión de alma secundaria,N,117
6356,2180,1949-08-03,397.0,Cláusula 66A,S,313
6357,5722,1968-07-18,209.0,Cesión de alma secundaria,S,161
6358,2768,1987-04-18,951.0,Contrato eterno,N,477
6359,4583,1926-11-19,610.0,Contrato eterno,N,32
6360,7356,1935-07-24,535.0,Cesión de alma secundaria,N,443
6361,6411,1988-05-22,588.0,Contrato eterno,N,18
6362,1055,1926-12-02,708.0,Cláusula 66A,N,331
6363,5551,1961-05-08,692.0,Cesión de alma secundaria,S,29
6364,9115,1989-10-15,578.0,Anexo 13,N,65
6365,4318,2003-06-15,589.0,Contrato eterno,S,85
6366,5197,1986-04-19,68.0,Cláusula 66A,N,436
6367,6927,2004-11-08,374.0,Anexo 13,S,149
6368,2268,1996-02-22,347.0,Anexo 13,S,259
6369,2144,2004-02-18,814.0,Cesión de alma secundaria,S,160
6370,5821,3000-13-40,342.0,Contrato eterno,N,422
6371,8231,2006-01-15,855.0,Anexo 13,N,262
6372,3770,1977-12-12,939.0,Contrato eterno,N,432
6373,582,1938-10-10,673.0,Cesión de alma secundaria,S,26
6374,8600,2009-08-25,848.0,Renovación automática,S,459
6375,9055,1950-12-31,747.0,Cláusula 66A,S,352
6376,8351,2010-06-01,431.0,Renovación automática,N,194
6377,8113,2025-01-03,396.0,Cláusula 66A,N,3
6378,8489,1975-06-28,,Anexo 13,N,226
6379,9574,1972-03-31,856.0,Renovación automática,S,427
6380,9766,1929-02-13,239.0,Cláusula 66A,S,9999
6381,9249,1932-07-22,632.0,Cesión de alma secundaria,N,162
6382,8489,2008-02-02,231.0,Anexo 13,N,294
6383,4304,2001-10-30,865.0,Renovación automática,S,432
6384,552,1976-04-30,645.0,Anexo 13,N,16
6385,3272,2023-12-06,68.0,Anexo 13,S,405
6386,9165,1928-02-18,122.0,Contrato eterno,S,398
6387,2542,1927-03-18,274.0,Renovación automática,S,95
6388,6287,1937-02-28,986.0,Anexo 13,S,48
6389,2318,1943-07-17,827.0,Contrato eterno,N,228
6390,1827,2004-05-21,297.0,Anexo 13,S,290
6391,8069,2007-06-03,164.0,Cláusula 66A,N,90
6392,2953,2016-02-21,386.0,Cláusula 66A,N,167
6393,2337,1942-04-09,538.0,Anexo 13,S,178
6394,3082,2021-07-08,935.0,Anexo 13,N,491
6395,2002,1975-01-24,609.0,Renovación automática,N,391
6396,7640,1958-03-19,623.0,Renovación automática,N,435
6397,7402,1984-11-01,802.0,Anexo 13,S,136
6398,4723,2017-02-08,50.0,Cesión de alma secundaria,S,191
6399,9286,1950-03-13,379.0,Anexo 13,N,260
6400,6753,1967-02-04,476.0,Anexo 13,S,187
6401,3210,1997-01-20,812.0,Renovación automática,S,75
6402,1879,1973-07-21,843.0,Cesión de alma secundaria,N,229
6403,8315,1935-04-05,367.0,Contrato eterno,N,372
6404,2844,2001-07-08,261.0,Cesión de alma secundaria,S,391
6405,1716,1995-01-27,388.0,Renovación automática,N,327
6406,7666,1958-07-26,180.0,Contrato eterno,S,160
6407,618,1996-05-14,817.0,Cláusula 66A,N,108
6408,9837,2000-07-11,312.0,Cláusula 66A,S,449
6409,1718,1959-03-27,307.0,Contrato eterno,N,151
6410,7831,2018-03-17,759.0,Cláusula 66A,S,406
6411,474,1983-10-20,710.0,Contrato eterno,S,98
6412,8529,2025-01-07,469.0,Renovación automática,S,143
6413,5469,1996-10-17,930.0,Contrato eterno,S,10
6414,5154,1940-04-12,351.0,Cláusula 66A,N,138
6415,9400,1997-04-29,221.0,Cláusula 66A,N,471
6416,1303,1961-07-02,96.0,Anexo 13,N,407
6417,5895,2005-02-17,553.0,Cláusula 66A,N,71
6418,6125,2011-07-21,991.0,Cesión de alma secundaria,N,173
6419,7341,1998-12-22,480.0,Renovación automática,N,170
6420,2517,1944-01-23,812.0,Renovación automática,N,3
6421,7191,1980-01-11,848.0,Anexo 13,N,496
6422,5364,3000-13-40,948.0,Renovación automática,N,357
6423,7859,1989-05-21,589.0,Cláusula 66A,S,140
6424,8724,1996-04-10,692.0,Cláusula 66A,N,9999
6425,2503,1972-09-04,482.0,Cesión de alma secundaria,N,107
6426,941,1988-02-06,395.0,Cláusula 66A,S,67
6427,7550,1947-02-09,817.0,Contrato eterno,N,293
6428,1080,1958-08-01,410.0,Renovación automática,N,355
6429,1496,1947-07-10,366.0,Contrato eterno,N,92
6430,8280,2013-08-08,195.0,Renovación automática,N,51
6431,3596,1993-06-17,598.0,Renovación automática,S,410
6432,1054,3000-13-40,149.0,Cesión de alma secundaria,S,321
6433,2009,1967-12-01,550.0,Anexo 13,S,389
6434,5354,1973-06-09,590.0,Anexo 13,S,60
6435,179,1954-04-16,126.0,Contrato eterno,N,48
6436,3982,1945-11-15,145.0,Anexo 13,S,59
6437,3864,1994-02-02,540.0,Renovación automática,S,209
6438,9716,1930-05-24,53.0,Renovación automática,N,53
6439,4895,2014-12-02,191.0,Renovación automática,N,390
6440,2277,1993-01-07,150.0,Renovación automática,S,380
6441,4765,2024-01-11,861.0,Cesión de alma secundaria,S,411
6442,7386,1984-12-28,285.0,Anexo 13,N,85
6443,1933,1926-12-20,238.0,Renovación automática,S,208
6444,2368,1971-07-01,287.0,Contrato eterno,S,22
6445,1960,1955-03-27,987.0,Contrato eterno,S,18
6446,6582,1987-04-02,857.0,Contrato eterno,N,4
6447,422,2014-07-16,736.0,Renovación automática,N,102
6448,8933,1959-03-24,763.0,Anexo 13,N,38
6449,7458,1979-07-07,526.0,Contrato eterno,N,111
6450,6220,1951-05-03,472.0,Contrato eterno,N,169
6451,6303,2012-12-13,479.0,Cesión de alma secundaria,N,362
6452,5794,1947-04-27,469.0,Contrato eterno,S,127
6453,6437,1926-09-20,535.0,Contrato eterno,N,64
6454,9244,1984-03-07,607.0,Renovación automática,S,34
6455,6674,2011-04-25,148.0,Cesión de alma secundaria,N,22
6456,5041,1926-05-03,817.0,Renovación automática,S,307
6457,7074,1983-04-15,902.0,Anexo 13,N,275
6458,4690,1933-04-05,52.0,Renovación automática,N,319
6459,9221,1932-05-11,891.0,Anexo 13,N,349
6460,532,2017-05-31,588.0,Renovación automática,N,161
6461,3772,1982-11-25,994.0,Cláusula 66A,N,13
6462,680,1951-07-04,250.0,Cláusula 66A,S,72
6463,4908,1987-06-13,778.0,Contrato eterno,N,21
6464,6502,1963-03-21,470.0,Renovación automática,S,298
6465,7762,1948-06-09,105.0,Cesión de alma secundaria,S,287
6466,8848,2009-12-27,617.0,Contrato eterno,N,440
6467,6718,1971-07-13,660.0,Contrato eterno,S,122
6468,280,2018-11-02,359.0,Cesión de alma secundaria,S,9999
6469,7213,1976-11-06,989.0,Renovación automática,S,151
6470,6367,1932-01-17,533.0,Cláusula 66A,S,308
6471,9864,2004-10-10,548.0,Renovación automática,S,287
6472,3393,1944-10-09,720.0,Renovación automática,S,427
6473,4056,1949-08-02,230.0,Anexo 13,S,430
6474,7050,1961-04-20,990.0,Cláusula 66A,S,63
6475,7064,1972-10-08,,Renovación automática,N,212
6476,8119,2010-10-31,878.0,Cesión de alma secundaria,S,248
6477,3314,1935-04-27,684.0,Cláusula 66A,S,225
6478,7395,1926-10-13,908.0,Cesión de alma secundaria,N,44
6479,3365,2009-01-24,169.0,Cesión de alma secundaria,S,409
6480,6666,1940-07-20,671.0,Anexo 13,S,78
6481,9471,1997-01-21,177.0,Anexo 13,S,469
6482,3832,1998-05-08,733.0,Contrato eterno,N,437
6483,4808,1994-10-06,286.0,Anexo 13,N,267
6484,8245,1979-07-17,156.0,Anexo 13,N,360
6485,2740,1927-06-21,850.0,Cesión de alma secundaria,N,10
6486,3745,2021-03-01,151.0,Anexo 13,N,235
6487,2044,1953-07-05,72.0,Anexo 13,S,79
6488,9088,1963-10-06,890.0,Contrato eterno,S,443
6489,9094,2001-06-17,158.0,Anexo 13,S,278
6490,1051,1957-12-17,481.0,Cesión de alma secundaria,N,277
6491,489,2014-05-07,717.0,Cesión de alma secundaria,N,253
6492,7318,1928-05-21,509.0,Cláusula 66A,N,105
6493,6532,1950-12-30,825.0,Cláusula 66A,S,327
6494,4748,1939-01-03,844.0,Cesión de alma secundaria,N,382
6495,8361,1990-11-21,488.0,Cesión de alma secundaria,N,246
6496,4092,1974-09-14,693.0,Contrato eterno,S,264
6497,7251,2022-05-19,769.0,Renovación automática,N,100
6498,2087,2018-07-08,576.0,Cesión de alma secundaria,N,196
6499,8243,1986-02-24,238.0,Renovación automática,S,277
6500,991,1968-04-09,655.0,Renovación automática,S,40
6501,4356,2014-03-17,113.0,Contrato eterno,N,41
6502,7791,2002-05-16,678.0,Cláusula 66A,S,159
6503,6808,2014-03-13,618.0,Cláusula 66A,N,390
6504,1858,1932-10-06,154.0,Cesión de alma secundaria,S,238
6505,2737,1978-07-20,793.0,Contrato eterno,N,66
6506,2098,1997-05-19,186.0,Anexo 13,S,398
6507,7458,2000-12-06,724.0,Cláusula 66A,S,471
6508,3993,1966-11-10,315.0,Contrato eterno,N,347
6509,4728,1948-11-01,,Cesión de alma secundaria,S,394
6510,8621,3000-13-40,860.0,Cláusula 66A,S,459
6511,9103,1995-07-21,,Cláusula 66A,N,104
6512,3165,1979-09-04,620.0,Contrato eterno,S,169
6513,9573,2012-10-01,365.0,Contrato eterno,N,231
6514,5189,2010-07-15,832.0,Contrato eterno,N,384
6515,4734,1999-10-26,394.0,Anexo 13,N,113
6516,2783,1944-12-01,889.0,Renovación automática,N,188
6517,9391,1939-08-30,214.0,Cesión de alma secundaria,N,493
6518,8139,1983-11-08,702.0,Contrato eterno,N,392
6519,943,1978-11-19,848.0,Anexo 13,N,16
6520,6126,1981-01-25,373.0,Renovación automática,S,344
6521,7331,1997-05-30,360.0,Cláusula 66A,N,281
6522,8562,2022-01-21,57.0,Renovación automática,N,338
6523,2969,1978-10-28,734.0,Cláusula 66A,N,124
6524,1010,1934-11-10,530.0,Contrato eterno,N,400
6525,1828,2005-10-11,745.0,Renovación automática,S,425
6526,4115,1947-12-17,285.0,Contrato eterno,S,238
6527,8728,1930-02-06,138.0,Cesión de alma secundaria,S,483
6528,6588,1941-06-28,197.0,Renovación automática,S,341
6529,5795,2008-05-27,830.0,Anexo 13,N,250
6530,5756,1997-09-03,882.0,Contrato eterno,N,362
6531,8960,1931-08-10,121.0,Anexo 13,S,263
6532,8386,1960-09-27,476.0,Contrato eterno,N,87
6533,6940,1937-06-19,838.0,Anexo 13,N,259
6534,5787,1965-04-09,122.0,Contrato eterno,S,207
6535,2563,2021-08-02,763.0,Anexo 13,S,259
6536,1469,2019-09-14,947.0,Contrato eterno,N,90
6537,368,2021-11-08,55.0,Anexo 13,S,452
6538,9915,2010-03-14,351.0,Contrato eterno,S,11
6539,1438,2011-04-06,602.0,Cesión de alma secundaria,S,337
6540,9768,1994-01-07,96.0,Cesión de alma secundaria,S,46
6541,7407,1933-07-17,147.0,Cláusula 66A,N,73
6542,6414,2007-03-21,597.0,Cláusula 66A,S,491
6543,676,1949-04-12,150.0,Contrato eterno,S,143
6544,4626,1966-08-07,851.0,Contrato eterno,N,31
6545,8223,2005-03-06,818.0,Anexo 13,S,417
6546,6343,1976-11-28,,Renovación automática,N,457
6547,7532,1962-10-23,61.0,Cláusula 66A,S,159
6548,7230,2010-09-19,322.0,Cesión de alma secundaria,S,117
6549,5472,1928-09-27,792.0,Anexo 13,S,105
6550,7813,2008-11-02,439.0,Anexo 13,S,391
6551,6876,1934-10-27,891.0,Renovación automática,N,147
6552,6255,1940-11-12,212.0,Contrato eterno,S,191
6553,2720,2022-03-23,448.0,Cesión de alma secundaria,S,319
6554,2003,2013-09-08,412.0,Contrato eterno,N,85
6555,6204,1930-06-26,853.0,Cláusula 66A,N,123
6556,8737,2020-09-26,234.0,Cláusula 66A,N,182
6557,4160,1970-01-16,214.0,Cláusula 66A,S,358
6558,4059,1980-06-23,922.0,Cesión de alma secundaria,S,159
6559,1700,1933-09-23,299.0,Cláusula 66A,N,336
6560,3897,2012-05-19,592.0,Cláusula 66A,S,440
6561,8275,1948-12-24,331.0,Contrato eterno,N,111
6562,9418,1955-10-17,161.0,Cláusula 66A,N,471
6563,8276,2017-07-12,359.0,Anexo 13,N,382
6564,4980,1968-08-10,745.0,Cláusula 66A,N,348
6565,7126,1935-01-13,338.0,Anexo 13,S,418
6566,5308,1967-03-05,682.0,Cesión de alma secundaria,N,346
6567,3716,1937-08-05,717.0,Anexo 13,N,139
6568,2856,1979-09-25,968.0,Cláusula 66A,N,73
6569,6242,2025-06-26,388.0,Renovación automática,N,45
6570,912,1964-09-09,930.0,Cláusula 66A,S,480
6571,9811,1988-06-26,128.0,Renovación automática,N,253
6572,2433,1944-05-18,599.0,Cesión de alma secundaria,S,223
6573,9338,1967-12-08,51.0,Anexo 13,N,212
6574,6588,2018-04-29,792.0,Contrato eterno,S,296
6575,3247,1991-11-27,863.0,Cesión de alma secundaria,S,332
6576,7769,1945-05-10,394.0,Cesión de alma secundaria,S,200
6577,2070,1961-06-25,813.0,Anexo 13,N,324
6578,2714,1970-06-11,511.0,Anexo 13,S,330
6579,1789,1931-07-01,528.0,Cláusula 66A,S,306
6580,592,1958-05-09,126.0,Anexo 13,N,134
6581,9806,1939-12-21,63.0,Contrato eterno,N,173
6582,2397,1962-02-22,251.0,Renovación automática,N,345
6583,7854,1962-02-15,748.0,Cláusula 66A,S,499
6584,6184,2021-01-18,872.0,Anexo 13,N,298
6585,3804,1998-08-07,545.0,Cesión de alma secundaria,N,304
6586,3628,2023-03-02,563.0,Contrato eterno,S,169
6587,335,1939-09-11,531.0,Renovación automática,S,185
6588,3396,1943-09-30,26.0,Contrato eterno,N,178
6589,7291,2020-03-09,504.0,Cláusula 66A,S,47
6590,3363,1960-03-09,46.0,Contrato eterno,S,118
6591,1373,1937-09-27,443.0,Cláusula 66A,S,84
6592,6248,1972-11-12,873.0,Cesión de alma secundaria,N,362
6593,2137,1973-03-12,777.0,Contrato eterno,S,142
6594,7508,1953-06-02,981.0,Anexo 13,N,272
6595,4633,2022-02-24,966.0,Cesión de alma secundaria,S,189
6596,50,1979-09-03,707.0,Cláusula 66A,S,135
6597,2315,1931-06-26,595.0,Anexo 13,S,439
6598,6739,1935-03-11,521.0,Contrato eterno,N,279
6599,3302,1956-01-04,384.0,Contrato eterno,N,371
6600,4328,1960-11-03,859.0,Cesión de alma secundaria,S,93
6601,8420,1978-08-28,199.0,Contrato eterno,N,374
6602,4875,1937-02-27,139.0,Anexo 13,S,319
6603,8605,2010-08-04,962.0,Cláusula 66A,S,262
6604,8038,1945-05-13,555.0,Anexo 13,S,294
6605,3627,1953-10-03,704.0,Renovación automática,S,314
6606,2617,1968-08-28,355.0,Cesión de alma secundaria,S,87
6607,1901,2014-04-25,645.0,Contrato eterno,S,335
6608,3294,1966-06-28,318.0,Anexo 13,S,78
6609,1936,1929-06-26,421.0,Renovación automática,N,178
6610,103,1963-10-03,503.0,Anexo 13,N,404
6611,3300,3000-13-40,206.0,Cláusula 66A,N,500
6612,4675,1962-06-13,467.0,Renovación automática,N,9999
6613,8731,1942-09-19,805.0,Cláusula 66A,N,64
6614,3750,1951-12-25,835.0,Anexo 13,S,132
6615,3129,1986-05-02,289.0,Anexo 13,N,324
6616,5425,3000-13-40,385.0,Cláusula 66A,N,86
6617,7626,1941-03-31,170.0,Anexo 13,N,487
6618,3805,1982-10-28,657.0,Contrato eterno,S,285
6619,5799,2018-03-23,389.0,Cesión de alma secundaria,N,155
6620,9070,2021-10-26,93.0,Renovación automática,S,227
6621,1827,3000-13-40,857.0,Cesión de alma secundaria,S,320
6622,5549,1928-01-06,497.0,Anexo 13,S,144
6623,404,1967-07-08,801.0,Renovación automática,N,64
6624,2947,3000-13-40,260.0,Contrato eterno,N,313
6625,3060,1983-11-19,89.0,Anexo 13,S,149
6626,2116,1944-04-19,768.0,Contrato eterno,S,146
6627,9368,2004-09-12,229.0,Cesión de alma secundaria,S,54
6628,451,1958-11-30,465.0,Anexo 13,N,282
6629,3740,1993-10-29,863.0,Contrato eterno,N,275
6630,3607,1979-09-13,996.0,Anexo 13,S,180
6631,4511,1993-05-05,858.0,Renovación automática,N,249
6632,5285,1967-05-23,126.0,Contrato eterno,S,179
6633,3514,1995-11-11,463.0,Contrato eterno,N,145
6634,5338,1996-10-26,247.0,Cláusula 66A,S,338
6635,301,2000-06-26,769.0,Contrato eterno,S,369
6636,1695,2005-08-14,947.0,Contrato eterno,N,28
6637,8891,1999-06-07,698.0,Anexo 13,S,240
6638,3960,1970-08-15,195.0,Anexo 13,N,169
6639,3174,1974-03-21,396.0,Cláusula 66A,S,226
6640,6203,1955-02-20,696.0,Cláusula 66A,S,210
6641,9677,2013-10-18,473.0,Cesión de alma secundaria,N,118
6642,1631,1967-03-08,744.0,Renovación automática,N,322
6643,3179,1937-05-17,154.0,Cesión de alma secundaria,S,232
6644,8972,1960-07-01,299.0,Cesión de alma secundaria,N,371
6645,2780,2005-06-23,637.0,Renovación automática,N,464
6646,9646,1937-03-22,512.0,Contrato eterno,N,486
6647,6029,1944-01-04,44.0,Renovación automática,S,333
6648,1368,1966-05-19,625.0,Contrato eterno,S,268
6649,2939,1958-06-17,180.0,Cláusula 66A,S,476
6650,1306,1964-11-06,339.0,Anexo 13,N,313
6651,9329,2017-01-03,648.0,Anexo 13,N,311
6652,5003,2000-06-24,805.0,Anexo 13,N,222
6653,5237,1946-12-25,136.0,Cesión de alma secundaria,N,453
6654,9644,1959-09-19,554.0,Anexo 13,N,252
6655,1512,2002-02-11,582.0,Contrato eterno,N,281
6656,477,1937-12-11,361.0,Contrato eterno,N,330
6657,1005,1962-12-01,18.0,Anexo 13,N,485
6658,570,1983-01-05,913.0,Renovación automática,S,272
6659,3571,1948-04-13,42.0,Cesión de alma secundaria,S,279
6660,4261,2023-07-30,266.0,Cesión de alma secundaria,N,443
6661,6709,1958-08-27,890.0,Cláusula 66A,S,380
6662,3607,2017-12-03,879.0,Anexo 13,S,16
6663,6790,1985-05-30,,Contrato eterno,N,21
6664,9636,1977-09-15,692.0,Cláusula 66A,S,6
6665,8688,1971-06-04,423.0,Renovación automática,S,108
6666,7087,1972-02-12,445.0,Anexo 13,S,429
6667,790,1978-02-12,856.0,Cesión de alma secundaria,S,429
6668,2330,1984-02-02,553.0,Renovación automática,S,307
6669,5705,1977-08-25,287.0,Renovación automática,N,155
6670,6349,1942-05-03,458.0,Cesión de alma secundaria,N,469
6671,935,1997-04-15,761.0,Anexo 13,S,226
6672,1002,1999-09-08,270.0,Cláusula 66A,S,474
6673,8560,1932-09-06,541.0,Contrato eterno,N,214
6674,1453,1963-02-24,149.0,Cláusula 66A,N,43
6675,4386,1977-12-08,176.0,Cláusula 66A,N,308
6676,1711,1949-12-16,125.0,Renovación automática,S,392
6677,74,1989-07-25,866.0,Cesión de alma secundaria,N,486
6678,2077,2022-08-15,248.0,Cesión de alma secundaria,S,222
6679,5402,1973-04-06,868.0,Cláusula 66A,S,311
6680,9942,2007-06-11,822.0,Anexo 13,N,361
6681,6919,1961-06-10,269.0,Renovación automática,N,373
6682,6063,1966-01-23,490.0,Anexo 13,N,267
6683,3271,2017-05-20,65.0,Anexo 13,S,473
6684,6275,1969-01-07,738.0,Contrato eterno,N,419
6685,6355,1975-04-14,47.0,Cláusula 66A,N,438
6686,2828,2006-04-29,53.0,Contrato eterno,S,202
6687,6871,1935-09-10,453.0,Renovación automática,N,487
6688,5897,1989-05-08,669.0,Renovación automática,S,38
6689,9876,2015-05-11,769.0,Renovación automática,S,345
